ZIP,protected,not_protected,bin
37301,0.003,0.997,"(0.002, 0.012]"
57241,0.027000000000000003,0.973,"(0.022, 0.036]"
84064,0.08800000000000001,0.912,"(0.083, 0.139]"
4987,0.024,0.976,"(0.022, 0.036]"
36034,0.0,1.0,"(-0.001, 0.002]"
44702,0.025,0.975,"(0.022, 0.036]"
95538,0.152,0.848,"(0.139, 0.278]"
12058,0.106,0.894,"(0.083, 0.139]"
32423,0.068,0.9319999999999999,"(0.054, 0.083]"
37366,0.0,1.0,"(-0.001, 0.002]"
53808,0.045,0.955,"(0.036, 0.054]"
62268,0.02,0.98,"(0.012, 0.022]"
26425,0.0,1.0,"(-0.001, 0.002]"
64484,0.013999999999999999,0.986,"(0.012, 0.022]"
67448,0.016,0.984,"(0.012, 0.022]"
67865,0.042,0.958,"(0.036, 0.054]"
69163,0.033,0.967,"(0.022, 0.036]"
46731,0.009000000000000001,0.991,"(0.002, 0.012]"
52721,0.034,0.966,"(0.022, 0.036]"
21719,0.008,0.992,"(0.002, 0.012]"
47135,0.002,0.998,"(-0.001, 0.002]"
50106,0.055,0.945,"(0.054, 0.083]"
67525,0.008,0.992,"(0.002, 0.012]"
25165,0.0,1.0,"(-0.001, 0.002]"
43345,0.005,0.995,"(0.002, 0.012]"
70645,0.023,0.977,"(0.022, 0.036]"
16224,0.008,0.992,"(0.002, 0.012]"
24602,0.0,1.0,"(-0.001, 0.002]"
26167,0.0,1.0,"(-0.001, 0.002]"
36921,0.0,1.0,"(-0.001, 0.002]"
46791,0.006,0.994,"(0.002, 0.012]"
61942,0.019,0.981,"(0.012, 0.022]"
64842,0.09699999999999999,0.903,"(0.083, 0.139]"
81091,0.426,0.5740000000000001,"(0.278, 1.0]"
22714,0.036000000000000004,0.964,"(0.022, 0.036]"
39456,0.087,0.913,"(0.083, 0.139]"
63561,0.0,1.0,"(-0.001, 0.002]"
78870,0.465,0.5349999999999999,"(0.278, 1.0]"
28781,0.0,1.0,"(-0.001, 0.002]"
50005,0.02,0.98,"(0.012, 0.022]"
50071,0.081,0.919,"(0.054, 0.083]"
58638,0.012,0.988,"(0.002, 0.012]"
68786,0.026000000000000002,0.974,"(0.022, 0.036]"
75936,0.09,0.91,"(0.083, 0.139]"
83813,0.10400000000000001,0.896,"(0.083, 0.139]"
4776,0.0,1.0,"(-0.001, 0.002]"
56260,0.005,0.995,"(0.002, 0.012]"
70637,0.0,1.0,"(-0.001, 0.002]"
71046,0.14300000000000002,0.857,"(0.139, 0.278]"
5821,0.026000000000000002,0.974,"(0.022, 0.036]"
15534,0.0,1.0,"(-0.001, 0.002]"
24976,0.0,1.0,"(-0.001, 0.002]"
52561,0.045,0.955,"(0.036, 0.054]"
54428,0.001,0.999,"(-0.001, 0.002]"
54854,0.0,1.0,"(-0.001, 0.002]"
66770,0.002,0.998,"(-0.001, 0.002]"
5774,0.0,1.0,"(-0.001, 0.002]"
51533,0.099,0.901,"(0.083, 0.139]"
56142,0.004,0.996,"(0.002, 0.012]"
64866,0.034,0.966,"(0.022, 0.036]"
6794,0.198,0.802,"(0.139, 0.278]"
39668,0.0,1.0,"(-0.001, 0.002]"
41203,0.0,1.0,"(-0.001, 0.002]"
54007,0.02,0.98,"(0.012, 0.022]"
57751,0.10800000000000001,0.892,"(0.083, 0.139]"
62219,0.043,0.957,"(0.036, 0.054]"
72523,0.0,1.0,"(-0.001, 0.002]"
95317,0.84,0.16000000000000003,"(0.278, 1.0]"
97886,0.092,0.908,"(0.083, 0.139]"
16740,0.0,1.0,"(-0.001, 0.002]"
52215,0.122,0.878,"(0.083, 0.139]"
54964,0.068,0.9319999999999999,"(0.054, 0.083]"
63544,0.045,0.955,"(0.036, 0.054]"
72068,0.032,0.968,"(0.022, 0.036]"
29816,0.262,0.738,"(0.139, 0.278]"
42036,0.042,0.958,"(0.036, 0.054]"
49052,0.027999999999999997,0.972,"(0.022, 0.036]"
51004,0.034,0.966,"(0.022, 0.036]"
52072,0.0,1.0,"(-0.001, 0.002]"
56120,0.153,0.847,"(0.139, 0.278]"
58225,0.023,0.977,"(0.022, 0.036]"
64479,0.02,0.98,"(0.012, 0.022]"
95652,0.22399999999999998,0.776,"(0.139, 0.278]"
99604,0.062,0.938,"(0.054, 0.083]"
22472,0.09300000000000001,0.907,"(0.083, 0.139]"
23284,0.067,0.933,"(0.054, 0.083]"
38370,0.009000000000000001,0.991,"(0.002, 0.012]"
55339,0.032,0.968,"(0.022, 0.036]"
55918,0.08,0.92,"(0.054, 0.083]"
85334,0.235,0.765,"(0.139, 0.278]"
25164,0.0,1.0,"(-0.001, 0.002]"
32359,0.0,1.0,"(-0.001, 0.002]"
34138,0.0,1.0,"(-0.001, 0.002]"
52160,0.009000000000000001,0.991,"(0.002, 0.012]"
57714,0.109,0.891,"(0.083, 0.139]"
63469,0.0,1.0,"(-0.001, 0.002]"
42333,0.013999999999999999,0.986,"(0.012, 0.022]"
42533,0.038,0.962,"(0.036, 0.054]"
45674,0.038,0.962,"(0.036, 0.054]"
59482,0.02,0.98,"(0.012, 0.022]"
87711,0.995,0.0050000000000000044,"(0.278, 1.0]"
12409,0.037000000000000005,0.963,"(0.036, 0.054]"
15547,0.004,0.996,"(0.002, 0.012]"
54628,0.002,0.998,"(-0.001, 0.002]"
78946,0.0,1.0,"(-0.001, 0.002]"
85309,0.273,0.727,"(0.139, 0.278]"
5456,0.0,1.0,"(-0.001, 0.002]"
5650,0.04,0.96,"(0.036, 0.054]"
22726,0.05,0.95,"(0.036, 0.054]"
53537,0.04,0.96,"(0.036, 0.054]"
59218,0.028999999999999998,0.971,"(0.022, 0.036]"
65726,0.016,0.984,"(0.012, 0.022]"
66872,0.005,0.995,"(0.002, 0.012]"
13752,0.07,0.9299999999999999,"(0.054, 0.083]"
15225,0.027999999999999997,0.972,"(0.022, 0.036]"
47611,0.008,0.992,"(0.002, 0.012]"
54490,0.057999999999999996,0.942,"(0.054, 0.083]"
56713,0.038,0.962,"(0.036, 0.054]"
57197,0.025,0.975,"(0.022, 0.036]"
58533,0.004,0.996,"(0.002, 0.012]"
75438,0.042,0.958,"(0.036, 0.054]"
44802,0.025,0.975,"(0.022, 0.036]"
49619,0.004,0.996,"(0.002, 0.012]"
96024,0.027000000000000003,0.973,"(0.022, 0.036]"
10596,0.11699999999999999,0.883,"(0.083, 0.139]"
28101,0.0,1.0,"(-0.001, 0.002]"
50107,0.006999999999999999,0.993,"(0.002, 0.012]"
53554,0.002,0.998,"(-0.001, 0.002]"
54835,0.009000000000000001,0.991,"(0.002, 0.012]"
62277,0.012,0.988,"(0.002, 0.012]"
62625,0.017,0.983,"(0.012, 0.022]"
66507,0.055,0.945,"(0.054, 0.083]"
84311,0.064,0.9359999999999999,"(0.054, 0.083]"
54756,0.016,0.984,"(0.012, 0.022]"
98421,0.49200000000000005,0.508,"(0.278, 1.0]"
1270,0.011000000000000001,0.989,"(0.002, 0.012]"
12824,0.017,0.983,"(0.012, 0.022]"
35183,0.10300000000000001,0.897,"(0.083, 0.139]"
50258,0.002,0.998,"(-0.001, 0.002]"
81090,0.156,0.844,"(0.139, 0.278]"
89007,0.021,0.979,"(0.012, 0.022]"
15083,0.004,0.996,"(0.002, 0.012]"
38721,0.0,1.0,"(-0.001, 0.002]"
56039,0.013999999999999999,0.986,"(0.012, 0.022]"
68624,0.005,0.995,"(0.002, 0.012]"
89411,0.069,0.931,"(0.054, 0.083]"
16362,0.01,0.99,"(0.002, 0.012]"
61569,0.0,1.0,"(-0.001, 0.002]"
67059,0.07,0.9299999999999999,"(0.054, 0.083]"
76934,0.162,0.838,"(0.139, 0.278]"
80809,0.034,0.966,"(0.022, 0.036]"
18417,0.02,0.98,"(0.012, 0.022]"
43341,0.0,1.0,"(-0.001, 0.002]"
50168,0.003,0.997,"(0.002, 0.012]"
56527,0.023,0.977,"(0.022, 0.036]"
62894,0.002,0.998,"(-0.001, 0.002]"
72628,0.006,0.994,"(0.002, 0.012]"
99769,0.0,1.0,"(-0.001, 0.002]"
5847,0.016,0.984,"(0.012, 0.022]"
13334,0.0,1.0,"(-0.001, 0.002]"
29899,0.025,0.975,"(0.022, 0.036]"
31038,0.0,1.0,"(-0.001, 0.002]"
47515,0.0,1.0,"(-0.001, 0.002]"
73570,0.239,0.761,"(0.139, 0.278]"
87722,0.873,0.127,"(0.278, 1.0]"
29439,0.0,1.0,"(-0.001, 0.002]"
48621,0.008,0.992,"(0.002, 0.012]"
50452,0.184,0.8160000000000001,"(0.139, 0.278]"
12474,0.03,0.97,"(0.022, 0.036]"
12960,0.002,0.998,"(-0.001, 0.002]"
15924,0.005,0.995,"(0.002, 0.012]"
31552,0.0,1.0,"(-0.001, 0.002]"
59248,0.006,0.994,"(0.002, 0.012]"
84652,0.035,0.965,"(0.022, 0.036]"
17037,0.0,1.0,"(-0.001, 0.002]"
46156,0.047,0.953,"(0.036, 0.054]"
47837,0.0,1.0,"(-0.001, 0.002]"
63956,0.034,0.966,"(0.022, 0.036]"
12417,0.063,0.937,"(0.054, 0.083]"
20618,0.0,1.0,"(-0.001, 0.002]"
22938,0.0,1.0,"(-0.001, 0.002]"
23306,0.079,0.921,"(0.054, 0.083]"
50625,0.048,0.952,"(0.036, 0.054]"
85620,0.9620000000000001,0.03799999999999992,"(0.278, 1.0]"
97326,0.124,0.876,"(0.083, 0.139]"
99171,0.023,0.977,"(0.022, 0.036]"
6796,0.005,0.995,"(0.002, 0.012]"
24077,0.077,0.923,"(0.054, 0.083]"
36047,0.0,1.0,"(-0.001, 0.002]"
50517,0.017,0.983,"(0.012, 0.022]"
50542,0.055,0.945,"(0.054, 0.083]"
83443,0.213,0.787,"(0.139, 0.278]"
12985,0.016,0.984,"(0.012, 0.022]"
68341,0.018000000000000002,0.982,"(0.012, 0.022]"
75489,0.14800000000000002,0.852,"(0.139, 0.278]"
81149,0.273,0.727,"(0.139, 0.278]"
10518,0.149,0.851,"(0.139, 0.278]"
15427,0.004,0.996,"(0.002, 0.012]"
22663,0.309,0.6910000000000001,"(0.278, 1.0]"
38076,0.004,0.996,"(0.002, 0.012]"
38760,0.0,1.0,"(-0.001, 0.002]"
61777,0.0,1.0,"(-0.001, 0.002]"
63440,0.0,1.0,"(-0.001, 0.002]"
64867,0.053,0.947,"(0.036, 0.054]"
68407,0.004,0.996,"(0.002, 0.012]"
82054,0.015,0.985,"(0.012, 0.022]"
96713,0.009000000000000001,0.991,"(0.002, 0.012]"
4548,0.011000000000000001,0.989,"(0.002, 0.012]"
25067,0.01,0.99,"(0.002, 0.012]"
49276,0.040999999999999995,0.959,"(0.036, 0.054]"
55018,0.006,0.994,"(0.002, 0.012]"
56686,0.0,1.0,"(-0.001, 0.002]"
88253,0.515,0.485,"(0.278, 1.0]"
4544,0.0,1.0,"(-0.001, 0.002]"
27916,0.0,1.0,"(-0.001, 0.002]"
45778,0.0,1.0,"(-0.001, 0.002]"
45841,0.052000000000000005,0.948,"(0.036, 0.054]"
56253,0.01,0.99,"(0.002, 0.012]"
63471,0.0,1.0,"(-0.001, 0.002]"
65692,0.044000000000000004,0.956,"(0.036, 0.054]"
4780,0.006,0.994,"(0.002, 0.012]"
21913,0.045,0.955,"(0.036, 0.054]"
47955,0.047,0.953,"(0.036, 0.054]"
50598,0.002,0.998,"(-0.001, 0.002]"
4978,0.01,0.99,"(0.002, 0.012]"
26257,0.0,1.0,"(-0.001, 0.002]"
41264,0.0,1.0,"(-0.001, 0.002]"
79848,0.5670000000000001,0.43299999999999994,"(0.278, 1.0]"
83524,0.024,0.976,"(0.022, 0.036]"
16040,0.0,1.0,"(-0.001, 0.002]"
47640,0.013000000000000001,0.987,"(0.012, 0.022]"
50590,0.042,0.958,"(0.036, 0.054]"
58482,0.063,0.937,"(0.054, 0.083]"
97346,0.027000000000000003,0.973,"(0.022, 0.036]"
37688,0.015,0.985,"(0.012, 0.022]"
43501,0.021,0.979,"(0.012, 0.022]"
49912,0.019,0.981,"(0.012, 0.022]"
51577,0.002,0.998,"(-0.001, 0.002]"
72565,0.0,1.0,"(-0.001, 0.002]"
74027,0.013999999999999999,0.986,"(0.012, 0.022]"
83262,0.024,0.976,"(0.022, 0.036]"
87018,0.013999999999999999,0.986,"(0.012, 0.022]"
12022,0.025,0.975,"(0.022, 0.036]"
15771,0.0,1.0,"(-0.001, 0.002]"
40915,0.0,1.0,"(-0.001, 0.002]"
50541,0.002,0.998,"(-0.001, 0.002]"
51570,0.015,0.985,"(0.012, 0.022]"
59016,0.09300000000000001,0.907,"(0.083, 0.139]"
67009,0.114,0.886,"(0.083, 0.139]"
70036,0.0,1.0,"(-0.001, 0.002]"
98326,0.27399999999999997,0.726,"(0.139, 0.278]"
5675,0.02,0.98,"(0.012, 0.022]"
8041,0.019,0.981,"(0.012, 0.022]"
40464,0.0,1.0,"(-0.001, 0.002]"
78953,0.0,1.0,"(-0.001, 0.002]"
16661,0.0,1.0,"(-0.001, 0.002]"
20658,0.039,0.961,"(0.036, 0.054]"
29516,0.0,1.0,"(-0.001, 0.002]"
50529,0.025,0.975,"(0.022, 0.036]"
62551,0.125,0.875,"(0.083, 0.139]"
63953,0.01,0.99,"(0.002, 0.012]"
46104,0.0,1.0,"(-0.001, 0.002]"
49642,0.012,0.988,"(0.002, 0.012]"
50153,0.001,0.999,"(-0.001, 0.002]"
53522,0.033,0.967,"(0.022, 0.036]"
56068,0.019,0.981,"(0.012, 0.022]"
67853,0.192,0.808,"(0.139, 0.278]"
68814,0.06,0.94,"(0.054, 0.083]"
80624,0.161,0.839,"(0.139, 0.278]"
37016,0.003,0.997,"(0.002, 0.012]"
38487,0.0,1.0,"(-0.001, 0.002]"
43932,0.0,1.0,"(-0.001, 0.002]"
57334,0.04,0.96,"(0.036, 0.054]"
68810,0.22899999999999998,0.771,"(0.139, 0.278]"
71065,0.013000000000000001,0.987,"(0.012, 0.022]"
74839,0.028999999999999998,0.971,"(0.022, 0.036]"
84013,0.004,0.996,"(0.002, 0.012]"
84722,0.0,1.0,"(-0.001, 0.002]"
86030,0.023,0.977,"(0.022, 0.036]"
5343,0.0,1.0,"(-0.001, 0.002]"
5761,0.019,0.981,"(0.012, 0.022]"
5872,0.0,1.0,"(-0.001, 0.002]"
25234,0.0,1.0,"(-0.001, 0.002]"
26276,0.0,1.0,"(-0.001, 0.002]"
42339,0.0,1.0,"(-0.001, 0.002]"
49705,0.001,0.999,"(-0.001, 0.002]"
52254,0.111,0.889,"(0.083, 0.139]"
58005,0.022000000000000002,0.978,"(0.012, 0.022]"
59215,0.0,1.0,"(-0.001, 0.002]"
62431,0.0,1.0,"(-0.001, 0.002]"
62810,0.044000000000000004,0.956,"(0.036, 0.054]"
69123,0.055999999999999994,0.944,"(0.054, 0.083]"
83209,0.076,0.924,"(0.054, 0.083]"
25690,0.0,1.0,"(-0.001, 0.002]"
26690,0.0,1.0,"(-0.001, 0.002]"
33921,0.04,0.96,"(0.036, 0.054]"
40868,0.0,1.0,"(-0.001, 0.002]"
58366,0.018000000000000002,0.982,"(0.012, 0.022]"
67954,0.284,0.716,"(0.278, 1.0]"
68401,0.012,0.988,"(0.002, 0.012]"
71827,0.003,0.997,"(0.002, 0.012]"
73650,0.085,0.915,"(0.083, 0.139]"
84327,0.024,0.976,"(0.022, 0.036]"
91125,0.121,0.879,"(0.083, 0.139]"
99766,0.066,0.9339999999999999,"(0.054, 0.083]"
2543,0.0,1.0,"(-0.001, 0.002]"
15060,0.0,1.0,"(-0.001, 0.002]"
15688,0.0,1.0,"(-0.001, 0.002]"
44251,0.039,0.961,"(0.036, 0.054]"
62547,0.0,1.0,"(-0.001, 0.002]"
63339,0.002,0.998,"(-0.001, 0.002]"
65323,0.015,0.985,"(0.012, 0.022]"
98358,0.0,1.0,"(-0.001, 0.002]"
25208,0.0,1.0,"(-0.001, 0.002]"
27826,0.036000000000000004,0.964,"(0.022, 0.036]"
29904,0.212,0.788,"(0.139, 0.278]"
34681,0.0,1.0,"(-0.001, 0.002]"
82442,0.0,1.0,"(-0.001, 0.002]"
96039,0.052000000000000005,0.948,"(0.036, 0.054]"
12970,0.013000000000000001,0.987,"(0.012, 0.022]"
13147,0.055,0.945,"(0.054, 0.083]"
17508,0.33299999999999996,0.667,"(0.278, 1.0]"
23138,0.016,0.984,"(0.012, 0.022]"
23839,0.015,0.985,"(0.012, 0.022]"
52144,0.028999999999999998,0.971,"(0.022, 0.036]"
53961,0.0,1.0,"(-0.001, 0.002]"
66834,0.022000000000000002,0.978,"(0.012, 0.022]"
74083,0.039,0.961,"(0.036, 0.054]"
15451,0.0,1.0,"(-0.001, 0.002]"
25446,0.01,0.99,"(0.002, 0.012]"
30820,0.0,1.0,"(-0.001, 0.002]"
39078,0.013000000000000001,0.987,"(0.012, 0.022]"
50581,0.126,0.874,"(0.083, 0.139]"
72577,0.06,0.94,"(0.054, 0.083]"
80833,0.057999999999999996,0.942,"(0.054, 0.083]"
95556,0.0,1.0,"(-0.001, 0.002]"
1266,0.040999999999999995,0.959,"(0.036, 0.054]"
36505,0.0,1.0,"(-0.001, 0.002]"
56343,0.009000000000000001,0.991,"(0.002, 0.012]"
74431,0.034,0.966,"(0.022, 0.036]"
86502,0.051,0.949,"(0.036, 0.054]"
89442,0.063,0.937,"(0.054, 0.083]"
93243,0.37200000000000005,0.6279999999999999,"(0.278, 1.0]"
54559,0.02,0.98,"(0.012, 0.022]"
61257,0.062,0.938,"(0.054, 0.083]"
68735,0.012,0.988,"(0.002, 0.012]"
75448,0.369,0.631,"(0.278, 1.0]"
78827,0.845,0.15500000000000003,"(0.278, 1.0]"
38670,0.008,0.992,"(0.002, 0.012]"
48028,0.0,1.0,"(-0.001, 0.002]"
69045,0.027999999999999997,0.972,"(0.022, 0.036]"
82523,0.045,0.955,"(0.036, 0.054]"
93518,0.141,0.859,"(0.139, 0.278]"
97492,0.016,0.984,"(0.012, 0.022]"
16444,0.027000000000000003,0.973,"(0.022, 0.036]"
65262,0.0,1.0,"(-0.001, 0.002]"
74333,0.043,0.957,"(0.036, 0.054]"
99925,0.040999999999999995,0.959,"(0.036, 0.054]"
26739,0.0,1.0,"(-0.001, 0.002]"
36785,0.0,1.0,"(-0.001, 0.002]"
57319,0.05,0.95,"(0.036, 0.054]"
61052,0.07400000000000001,0.9259999999999999,"(0.054, 0.083]"
15049,0.019,0.981,"(0.012, 0.022]"
52037,0.006999999999999999,0.993,"(0.002, 0.012]"
55935,0.026000000000000002,0.974,"(0.022, 0.036]"
60959,0.021,0.979,"(0.012, 0.022]"
66041,0.0,1.0,"(-0.001, 0.002]"
87510,0.743,0.257,"(0.278, 1.0]"
21733,0.184,0.8160000000000001,"(0.139, 0.278]"
56725,0.004,0.996,"(0.002, 0.012]"
59841,0.054000000000000006,0.946,"(0.036, 0.054]"
61774,0.015,0.985,"(0.012, 0.022]"
67019,0.012,0.988,"(0.002, 0.012]"
71962,0.0,1.0,"(-0.001, 0.002]"
83122,0.0,1.0,"(-0.001, 0.002]"
4734,0.0,1.0,"(-0.001, 0.002]"
14842,0.0,1.0,"(-0.001, 0.002]"
41174,0.0,1.0,"(-0.001, 0.002]"
65347,0.013999999999999999,0.986,"(0.012, 0.022]"
66945,0.001,0.999,"(-0.001, 0.002]"
72373,0.008,0.992,"(0.002, 0.012]"
77990,0.545,0.45499999999999996,"(0.278, 1.0]"
84649,0.013999999999999999,0.986,"(0.012, 0.022]"
99829,0.10099999999999999,0.899,"(0.083, 0.139]"
12156,0.08,0.92,"(0.054, 0.083]"
21636,0.105,0.895,"(0.083, 0.139]"
45770,0.0,1.0,"(-0.001, 0.002]"
48845,0.004,0.996,"(0.002, 0.012]"
62567,0.004,0.996,"(0.002, 0.012]"
66023,0.018000000000000002,0.982,"(0.012, 0.022]"
40815,0.0,1.0,"(-0.001, 0.002]"
66857,0.003,0.997,"(0.002, 0.012]"
68643,0.012,0.988,"(0.002, 0.012]"
12765,0.012,0.988,"(0.002, 0.012]"
16029,0.0,1.0,"(-0.001, 0.002]"
21920,0.213,0.787,"(0.139, 0.278]"
31649,0.013000000000000001,0.987,"(0.012, 0.022]"
41250,0.0,1.0,"(-0.001, 0.002]"
42076,0.008,0.992,"(0.002, 0.012]"
4922,0.013000000000000001,0.987,"(0.012, 0.022]"
16131,0.017,0.983,"(0.012, 0.022]"
38475,0.0,1.0,"(-0.001, 0.002]"
40157,0.212,0.788,"(0.139, 0.278]"
56385,0.022000000000000002,0.978,"(0.012, 0.022]"
72680,0.0,1.0,"(-0.001, 0.002]"
73857,0.045,0.955,"(0.036, 0.054]"
15961,0.008,0.992,"(0.002, 0.012]"
24834,0.0,1.0,"(-0.001, 0.002]"
40856,0.009000000000000001,0.991,"(0.002, 0.012]"
42024,0.008,0.992,"(0.002, 0.012]"
59086,0.013999999999999999,0.986,"(0.012, 0.022]"
60072,0.042,0.958,"(0.036, 0.054]"
60960,0.091,0.909,"(0.083, 0.139]"
68354,0.022000000000000002,0.978,"(0.012, 0.022]"
45890,0.03,0.97,"(0.022, 0.036]"
49922,0.011000000000000001,0.989,"(0.002, 0.012]"
68933,0.023,0.977,"(0.022, 0.036]"
73009,0.063,0.937,"(0.054, 0.083]"
73568,0.125,0.875,"(0.083, 0.139]"
8403,0.013999999999999999,0.986,"(0.012, 0.022]"
24530,0.001,0.999,"(-0.001, 0.002]"
38328,0.034,0.966,"(0.022, 0.036]"
49440,0.06,0.94,"(0.054, 0.083]"
51338,0.009000000000000001,0.991,"(0.002, 0.012]"
52054,0.006,0.994,"(0.002, 0.012]"
52249,0.0,1.0,"(-0.001, 0.002]"
67583,0.032,0.968,"(0.022, 0.036]"
95674,0.06,0.94,"(0.054, 0.083]"
3583,0.0,1.0,"(-0.001, 0.002]"
30148,0.0,1.0,"(-0.001, 0.002]"
51355,0.036000000000000004,0.964,"(0.022, 0.036]"
62893,0.0,1.0,"(-0.001, 0.002]"
87519,0.919,0.08099999999999996,"(0.278, 1.0]"
97869,0.027000000000000003,0.973,"(0.022, 0.036]"
99750,0.0,1.0,"(-0.001, 0.002]"
18631,0.027000000000000003,0.973,"(0.022, 0.036]"
22654,0.061,0.9390000000000001,"(0.054, 0.083]"
45868,0.042,0.958,"(0.036, 0.054]"
50048,0.051,0.949,"(0.036, 0.054]"
68780,0.013999999999999999,0.986,"(0.012, 0.022]"
75944,0.017,0.983,"(0.012, 0.022]"
93928,0.16,0.84,"(0.139, 0.278]"
1965,0.02,0.98,"(0.012, 0.022]"
15623,0.0,1.0,"(-0.001, 0.002]"
52649,0.022000000000000002,0.978,"(0.012, 0.022]"
77857,0.07200000000000001,0.9279999999999999,"(0.054, 0.083]"
14729,0.004,0.996,"(0.002, 0.012]"
17262,0.008,0.992,"(0.002, 0.012]"
24579,0.002,0.998,"(-0.001, 0.002]"
55703,0.022000000000000002,0.978,"(0.012, 0.022]"
62094,0.006,0.994,"(0.002, 0.012]"
10922,0.161,0.839,"(0.139, 0.278]"
49853,0.001,0.999,"(-0.001, 0.002]"
52729,0.07400000000000001,0.9259999999999999,"(0.054, 0.083]"
56228,0.018000000000000002,0.982,"(0.012, 0.022]"
70581,0.0,1.0,"(-0.001, 0.002]"
83327,0.084,0.916,"(0.083, 0.139]"
95227,0.22,0.78,"(0.139, 0.278]"
25031,0.0,1.0,"(-0.001, 0.002]"
42275,0.0,1.0,"(-0.001, 0.002]"
51026,0.021,0.979,"(0.012, 0.022]"
52584,0.004,0.996,"(0.002, 0.012]"
54545,0.024,0.976,"(0.022, 0.036]"
38481,0.002,0.998,"(-0.001, 0.002]"
64442,0.006,0.994,"(0.002, 0.012]"
44490,0.033,0.967,"(0.022, 0.036]"
54441,0.006999999999999999,0.993,"(0.002, 0.012]"
68865,0.066,0.9339999999999999,"(0.054, 0.083]"
71949,0.0,1.0,"(-0.001, 0.002]"
87530,0.972,0.028000000000000025,"(0.278, 1.0]"
16692,0.045,0.955,"(0.036, 0.054]"
24597,0.115,0.885,"(0.083, 0.139]"
28007,0.006999999999999999,0.993,"(0.002, 0.012]"
41836,0.0,1.0,"(-0.001, 0.002]"
56045,0.031,0.969,"(0.022, 0.036]"
71751,0.0,1.0,"(-0.001, 0.002]"
83246,0.06,0.94,"(0.054, 0.083]"
4772,0.035,0.965,"(0.022, 0.036]"
40176,0.0,1.0,"(-0.001, 0.002]"
45776,0.019,0.981,"(0.012, 0.022]"
52362,0.006,0.994,"(0.002, 0.012]"
62017,0.0,1.0,"(-0.001, 0.002]"
62836,0.016,0.984,"(0.012, 0.022]"
77613,0.062,0.938,"(0.054, 0.083]"
99755,0.008,0.992,"(0.002, 0.012]"
52620,0.006,0.994,"(0.002, 0.012]"
53816,0.01,0.99,"(0.002, 0.012]"
54895,0.002,0.998,"(-0.001, 0.002]"
51646,0.03,0.97,"(0.022, 0.036]"
72955,0.138,0.862,"(0.083, 0.139]"
83217,0.086,0.914,"(0.083, 0.139]"
15631,0.0,1.0,"(-0.001, 0.002]"
26160,0.0,1.0,"(-0.001, 0.002]"
30545,0.0,1.0,"(-0.001, 0.002]"
47859,0.0,1.0,"(-0.001, 0.002]"
52229,0.0,1.0,"(-0.001, 0.002]"
56016,0.035,0.965,"(0.022, 0.036]"
20896,0.026000000000000002,0.974,"(0.022, 0.036]"
46133,0.0,1.0,"(-0.001, 0.002]"
52330,0.0,1.0,"(-0.001, 0.002]"
56727,0.0,1.0,"(-0.001, 0.002]"
73738,0.077,0.923,"(0.054, 0.083]"
3817,0.025,0.975,"(0.022, 0.036]"
61263,0.098,0.902,"(0.083, 0.139]"
84639,0.027999999999999997,0.972,"(0.022, 0.036]"
41669,0.0,1.0,"(-0.001, 0.002]"
61230,0.046,0.954,"(0.036, 0.054]"
89008,0.057,0.943,"(0.054, 0.083]"
3750,0.0,1.0,"(-0.001, 0.002]"
13780,0.0,1.0,"(-0.001, 0.002]"
21734,0.03,0.97,"(0.022, 0.036]"
52210,0.024,0.976,"(0.022, 0.036]"
59524,0.044000000000000004,0.956,"(0.036, 0.054]"
67035,0.008,0.992,"(0.002, 0.012]"
35542,0.0,1.0,"(-0.001, 0.002]"
54246,0.032,0.968,"(0.022, 0.036]"
64790,0.015,0.985,"(0.012, 0.022]"
67416,0.025,0.975,"(0.022, 0.036]"
4681,0.018000000000000002,0.982,"(0.012, 0.022]"
26581,0.0,1.0,"(-0.001, 0.002]"
37657,0.0,1.0,"(-0.001, 0.002]"
62807,0.0,1.0,"(-0.001, 0.002]"
84711,0.0,1.0,"(-0.001, 0.002]"
98262,0.045,0.955,"(0.036, 0.054]"
20690,0.0,1.0,"(-0.001, 0.002]"
49638,0.07400000000000001,0.9259999999999999,"(0.054, 0.083]"
63631,0.0,1.0,"(-0.001, 0.002]"
67070,0.03,0.97,"(0.022, 0.036]"
68783,0.0,1.0,"(-0.001, 0.002]"
4108,0.024,0.976,"(0.022, 0.036]"
7977,0.20600000000000002,0.794,"(0.139, 0.278]"
14720,0.062,0.938,"(0.054, 0.083]"
16640,0.002,0.998,"(-0.001, 0.002]"
22623,0.0,1.0,"(-0.001, 0.002]"
31041,0.0,1.0,"(-0.001, 0.002]"
41332,0.0,1.0,"(-0.001, 0.002]"
96104,0.124,0.876,"(0.083, 0.139]"
45654,0.0,1.0,"(-0.001, 0.002]"
62046,0.01,0.99,"(0.002, 0.012]"
66403,0.006999999999999999,0.993,"(0.002, 0.012]"
70740,0.0,1.0,"(-0.001, 0.002]"
76890,0.111,0.889,"(0.083, 0.139]"
93043,0.21899999999999997,0.781,"(0.139, 0.278]"
98572,0.062,0.938,"(0.054, 0.083]"
46110,0.0,1.0,"(-0.001, 0.002]"
58761,0.028999999999999998,0.971,"(0.022, 0.036]"
65756,0.0,1.0,"(-0.001, 0.002]"
93255,0.0,1.0,"(-0.001, 0.002]"
